time,Heart Rate
2020/6/12 0:11,857.1428571
2020/6/12 0:11,857.1428571
2020/6/12 0:11,857.1428571
2020/6/12 0:11,833.3333333
2020/6/12 0:11,833.3333333
2020/6/12 0:12,833.3333333
2020/6/12 0:12,800
2020/6/12 0:12,769.2307692
2020/6/12 0:12,740.7407407
2020/6/12 0:12,731.7073171
2020/6/12 0:12,722.8915663
2020/6/12 0:12,714.2857143
2020/6/12 0:13,722.8915663
2020/6/12 0:13,731.7073171
2020/6/12 0:13,779.2207792
2020/6/12 0:13,779.2207792
2020/6/12 0:13,789.4736842
2020/6/12 0:13,789.4736842
2020/6/12 0:13,800
2020/6/12 0:13,800
2020/6/12 0:14,810.8108108
2020/6/12 0:14,810.8108108
2020/6/12 0:14,810.8108108
2020/6/12 0:14,800
2020/6/12 0:14,789.4736842
2020/6/12 0:14,789.4736842
2020/6/12 0:14,800
2020/6/12 0:14,810.8108108
2020/6/12 0:14,810.8108108
2020/6/12 0:14,800
2020/6/12 0:14,800
2020/6/12 0:15,789.4736842
2020/6/12 0:15,800
2020/6/12 0:15,800
2020/6/12 0:15,810.8108108
2020/6/12 0:15,821.9178082
2020/6/12 0:15,821.9178082
2020/6/12 0:15,833.3333333
2020/6/12 0:16,821.9178082
2020/6/12 0:16,810.8108108
2020/6/12 0:16,821.9178082
2020/6/12 0:16,833.3333333
2020/6/12 0:16,845.0704225
2020/6/12 0:16,857.1428571
2020/6/12 0:16,845.0704225
2020/6/12 0:17,833.3333333
2020/6/12 0:17,821.9178082
2020/6/12 0:17,833.3333333
2020/6/12 0:17,845.0704225
2020/6/12 0:17,857.1428571
2020/6/12 0:17,845.0704225
2020/6/12 0:17,845.0704225
2020/6/12 0:18,857.1428571
2020/6/12 0:18,845.0704225
2020/6/12 0:18,857.1428571
2020/6/12 0:18,857.1428571
2020/6/12 0:18,845.0704225
2020/6/12 0:18,833.3333333
2020/6/12 0:19,845.0704225
2020/6/12 0:19,845.0704225
2020/6/12 0:19,845.0704225
2020/6/12 0:19,845.0704225
2020/6/12 0:19,833.3333333
2020/6/12 0:19,845.0704225
2020/6/12 0:19,857.1428571
2020/6/12 0:19,869.5652174
2020/6/12 0:19,882.3529412
2020/6/12 0:20,869.5652174
2020/6/12 0:20,857.1428571
2020/6/12 0:20,869.5652174
2020/6/12 0:20,882.3529412
2020/6/12 0:20,895.5223881
2020/6/12 0:20,882.3529412
2020/6/12 0:21,882.3529412
2020/6/12 0:21,869.5652174
2020/6/12 0:21,857.1428571
2020/6/12 0:21,869.5652174
2020/6/12 0:21,882.3529412
2020/6/12 0:21,895.5223881
2020/6/12 0:21,909.0909091
2020/6/12 0:21,895.5223881
2020/6/12 0:21,882.3529412
2020/6/12 0:22,882.3529412
2020/6/12 0:22,869.5652174
2020/6/12 0:22,857.1428571
2020/6/12 0:22,857.1428571
2020/6/12 0:22,869.5652174
2020/6/12 0:22,882.3529412
2020/6/12 0:23,895.5223881
2020/6/12 0:23,882.3529412
2020/6/12 0:23,869.5652174
2020/6/12 0:23,869.5652174
2020/6/12 0:23,857.1428571
2020/6/12 0:23,845.0704225
2020/6/12 0:23,833.3333333
2020/6/12 0:23,821.9178082
2020/6/12 0:23,845.0704225
2020/6/12 0:24,869.5652174
2020/6/12 0:24,895.5223881
2020/6/12 0:24,895.5223881
2020/6/12 0:24,895.5223881
2020/6/12 0:24,882.3529412
2020/6/12 0:24,882.3529412
2020/6/12 0:24,869.5652174
2020/6/12 0:24,857.1428571
2020/6/12 0:25,845.0704225
2020/6/12 0:25,857.1428571
2020/6/12 0:25,882.3529412
2020/6/12 0:25,895.5223881
2020/6/12 0:25,909.0909091
2020/6/12 0:25,895.5223881
2020/6/12 0:25,882.3529412
2020/6/12 0:25,869.5652174
2020/6/12 0:25,869.5652174
2020/6/12 0:26,857.1428571
2020/6/12 0:26,845.0704225
2020/6/12 0:26,845.0704225
2020/6/12 0:26,857.1428571
2020/6/12 0:26,882.3529412
2020/6/12 0:26,895.5223881
2020/6/12 0:27,895.5223881
2020/6/12 0:27,909.0909091
2020/6/12 0:27,923.0769231
2020/6/12 0:27,937.5
2020/6/12 0:27,952.3809524
2020/6/12 0:27,952.3809524
2020/6/12 0:27,937.5
2020/6/12 0:27,937.5
2020/6/12 0:28,923.0769231
2020/6/12 0:28,923.0769231
2020/6/12 0:28,937.5
2020/6/12 0:28,952.3809524
2020/6/12 0:28,952.3809524
2020/6/12 0:28,937.5
2020/6/12 0:28,923.0769231
2020/6/12 0:29,937.5
2020/6/12 0:29,952.3809524
2020/6/12 0:29,952.3809524
2020/6/12 0:29,952.3809524
2020/6/12 0:29,967.7419355
2020/6/12 0:29,952.3809524
2020/6/12 0:30,937.5
2020/6/12 0:30,923.0769231
2020/6/12 0:30,937.5
2020/6/12 0:30,952.3809524
2020/6/12 0:30,952.3809524
2020/6/12 0:31,937.5
2020/6/12 0:31,937.5
2020/6/12 0:31,952.3809524
2020/6/12 0:31,952.3809524
2020/6/12 0:31,952.3809524
2020/6/12 0:31,923.0769231
2020/6/12 0:31,952.3809524
2020/6/12 0:31,967.7419355
2020/6/12 0:32,967.7419355
2020/6/12 0:32,983.6065574
2020/6/12 0:32,1000
2020/6/12 0:32,1016.949153
2020/6/12 0:32,983.6065574
2020/6/12 0:32,967.7419355
2020/6/12 0:32,952.3809524
2020/6/12 0:32,937.5
2020/6/12 0:32,923.0769231
2020/6/12 0:32,923.0769231
2020/6/12 0:33,937.5
2020/6/12 0:33,952.3809524
2020/6/12 0:33,952.3809524
2020/6/12 0:33,952.3809524
2020/6/12 0:33,952.3809524
2020/6/12 0:33,937.5
2020/6/12 0:34,937.5
2020/6/12 0:34,952.3809524
2020/6/12 0:34,952.3809524
2020/6/12 0:34,937.5
2020/6/12 0:34,923.0769231
2020/6/12 0:35,937.5
2020/6/12 0:35,952.3809524
2020/6/12 0:35,967.7419355
2020/6/12 0:35,952.3809524
2020/6/12 0:35,952.3809524
2020/6/12 0:36,952.3809524
2020/6/12 0:36,952.3809524
2020/6/12 0:36,937.5
2020/6/12 0:36,923.0769231
2020/6/12 0:36,582.5242718
2020/6/12 0:36,576.9230769
2020/6/12 0:36,571.4285714
2020/6/12 0:36,606.0606061
2020/6/12 0:36,645.1612903
2020/6/12 0:36,722.8915663
2020/6/12 0:36,769.2307692
2020/6/12 0:37,800
2020/6/12 0:37,833.3333333
2020/6/12 0:37,882.3529412
2020/6/12 0:37,909.0909091
2020/6/12 0:37,937.5
2020/6/12 0:37,923.0769231
2020/6/12 0:37,937.5
2020/6/12 0:37,952.3809524
2020/6/12 0:37,967.7419355
2020/6/12 0:38,967.7419355
2020/6/12 0:38,967.7419355
2020/6/12 0:38,967.7419355
2020/6/12 0:38,952.3809524
2020/6/12 0:38,937.5
2020/6/12 0:38,937.5
2020/6/12 0:38,952.3809524
2020/6/12 0:38,967.7419355
2020/6/12 0:39,967.7419355
2020/6/12 0:39,967.7419355
2020/6/12 0:39,967.7419355
2020/6/12 0:39,967.7419355
2020/6/12 0:40,967.7419355
2020/6/12 0:40,983.6065574
2020/6/12 0:40,983.6065574
2020/6/12 0:40,967.7419355
2020/6/12 0:40,983.6065574
2020/6/12 0:40,983.6065574
2020/6/12 0:40,967.7419355
2020/6/12 0:40,952.3809524
2020/6/12 0:41,967.7419355
2020/6/12 0:41,967.7419355
2020/6/12 0:41,967.7419355
2020/6/12 0:41,952.3809524
2020/6/12 0:41,937.5
2020/6/12 0:41,937.5
2020/6/12 0:41,923.0769231
2020/6/12 0:42,923.0769231
2020/6/12 0:42,923.0769231
2020/6/12 0:42,937.5
2020/6/12 0:42,923.0769231
2020/6/12 0:42,923.0769231
2020/6/12 0:42,909.0909091
2020/6/12 0:42,895.5223881
2020/6/12 0:42,869.5652174
2020/6/12 0:43,895.5223881
2020/6/12 0:43,909.0909091
2020/6/12 0:43,909.0909091
2020/6/12 0:43,895.5223881
2020/6/12 0:43,869.5652174
2020/6/12 0:43,882.3529412
2020/6/12 0:44,882.3529412
2020/6/12 0:44,869.5652174
2020/6/12 0:44,882.3529412
2020/6/12 0:44,869.5652174
2020/6/12 0:44,869.5652174
2020/6/12 0:44,869.5652174
2020/6/12 0:44,857.1428571
2020/6/12 0:45,869.5652174
2020/6/12 0:45,882.3529412
2020/6/12 0:45,882.3529412
2020/6/12 0:45,895.5223881
2020/6/12 0:45,882.3529412
2020/6/12 0:45,882.3529412
2020/6/12 0:45,895.5223881
2020/6/12 0:45,909.0909091
2020/6/12 0:46,923.0769231
2020/6/12 0:46,937.5
2020/6/12 0:46,937.5
2020/6/12 0:46,923.0769231
2020/6/12 0:46,909.0909091
2020/6/12 0:46,923.0769231
2020/6/12 0:46,937.5
2020/6/12 0:47,937.5
2020/6/12 0:47,923.0769231
2020/6/12 0:47,937.5
2020/6/12 0:47,952.3809524
2020/6/12 0:47,967.7419355
2020/6/12 0:48,952.3809524
2020/6/12 0:48,967.7419355
2020/6/12 0:48,952.3809524
2020/6/12 0:48,967.7419355
2020/6/12 0:48,967.7419355
2020/6/12 0:49,983.6065574
2020/6/12 0:49,967.7419355
2020/6/12 0:49,983.6065574
2020/6/12 0:49,967.7419355
2020/6/12 0:49,983.6065574
2020/6/12 0:49,983.6065574
2020/6/12 0:50,1000
2020/6/12 0:50,983.6065574
2020/6/12 0:50,967.7419355
2020/6/12 0:50,983.6065574
2020/6/12 0:50,983.6065574
2020/6/12 0:50,983.6065574
2020/6/12 0:50,983.6065574
2020/6/12 0:51,967.7419355
2020/6/12 0:51,983.6065574
2020/6/12 0:51,1000
2020/6/12 0:51,983.6065574
2020/6/12 0:51,967.7419355
2020/6/12 0:51,983.6065574
2020/6/12 0:51,1000
2020/6/12 0:51,1000
2020/6/12 0:51,983.6065574
2020/6/12 0:51,1000
2020/6/12 0:52,1000
2020/6/12 0:52,1016.949153
2020/6/12 0:52,1000
2020/6/12 0:52,983.6065574
2020/6/12 0:52,983.6065574
2020/6/12 0:53,983.6065574
2020/6/12 0:53,1000
2020/6/12 0:53,983.6065574
2020/6/12 0:53,1000
2020/6/12 0:53,1000
2020/6/12 0:53,1000
2020/6/12 0:54,983.6065574
2020/6/12 0:54,1000
2020/6/12 0:54,983.6065574
2020/6/12 0:54,1000
2020/6/12 0:54,1000
2020/6/12 0:54,983.6065574
2020/6/12 0:55,1000
2020/6/12 0:55,1000
2020/6/12 0:55,1000
2020/6/12 0:55,1000
2020/6/12 0:55,983.6065574
2020/6/12 0:56,983.6065574
2020/6/12 0:56,983.6065574
2020/6/12 0:56,1000
2020/6/12 0:56,1016.949153
2020/6/12 0:56,1000
2020/6/12 0:56,1016.949153
2020/6/12 0:56,1000
2020/6/12 0:57,1000
2020/6/12 0:57,1016.949153
2020/6/12 0:57,1016.949153
2020/6/12 0:57,1000
2020/6/12 0:57,1000
2020/6/12 0:58,1016.949153
2020/6/12 0:58,1000
2020/6/12 0:58,1000
2020/6/12 0:58,983.6065574
2020/6/12 0:58,1000
2020/6/12 0:59,1000
2020/6/12 0:59,983.6065574
2020/6/12 0:59,983.6065574
2020/6/12 0:59,967.7419355
2020/6/12 0:59,983.6065574
2020/6/12 0:59,967.7419355
2020/6/12 0:59,983.6065574
2020/6/12 1:00,983.6065574
2020/6/12 1:00,1000
2020/6/12 1:00,1016.949153
2020/6/12 1:00,1016.949153
2020/6/12 1:00,1016.949153
2020/6/12 1:00,1000
2020/6/12 1:00,983.6065574
2020/6/12 1:01,1000
2020/6/12 1:01,1016.949153
2020/6/12 1:01,1016.949153
2020/6/12 1:01,1000
2020/6/12 1:01,983.6065574
2020/6/12 1:01,1000
2020/6/12 1:01,1016.949153
2020/6/12 1:02,1016.949153
2020/6/12 1:02,1000
2020/6/12 1:02,1016.949153
2020/6/12 1:02,1000
2020/6/12 1:02,1000
2020/6/12 1:02,983.6065574
2020/6/12 1:03,967.7419355
2020/6/12 1:03,967.7419355
2020/6/12 1:03,967.7419355
2020/6/12 1:03,967.7419355
2020/6/12 1:03,983.6065574
2020/6/12 1:04,967.7419355
2020/6/12 1:04,967.7419355
2020/6/12 1:04,967.7419355
2020/6/12 1:04,952.3809524
2020/6/12 1:04,923.0769231
2020/6/12 1:04,937.5
2020/6/12 1:05,952.3809524
2020/6/12 1:05,937.5
2020/6/12 1:05,937.5
2020/6/12 1:05,952.3809524
2020/6/12 1:05,937.5
2020/6/12 1:05,923.0769231
2020/6/12 1:05,909.0909091
2020/6/12 1:05,882.3529412
2020/6/12 1:06,895.5223881
2020/6/12 1:06,895.5223881
2020/6/12 1:06,909.0909091
2020/6/12 1:06,923.0769231
2020/6/12 1:06,937.5
2020/6/12 1:06,952.3809524
2020/6/12 1:07,967.7419355
2020/6/12 1:07,967.7419355
2020/6/12 1:07,952.3809524
2020/6/12 1:07,937.5
2020/6/12 1:07,937.5
2020/6/12 1:07,952.3809524
2020/6/12 1:07,937.5
2020/6/12 1:08,923.0769231
2020/6/12 1:08,923.0769231
2020/6/12 1:08,909.0909091
2020/6/12 1:08,909.0909091
2020/6/12 1:08,895.5223881
2020/6/12 1:09,882.3529412
2020/6/12 1:09,869.5652174
2020/6/12 1:09,869.5652174
2020/6/12 1:09,882.3529412
2020/6/12 1:09,909.0909091
2020/6/12 1:09,923.0769231
2020/6/12 1:09,937.5
2020/6/12 1:09,937.5
2020/6/12 1:10,923.0769231
2020/6/12 1:10,937.5
2020/6/12 1:10,923.0769231
2020/6/12 1:10,909.0909091
2020/6/12 1:10,895.5223881
2020/6/12 1:10,882.3529412
2020/6/12 1:11,895.5223881
2020/6/12 1:11,909.0909091
2020/6/12 1:11,923.0769231
2020/6/12 1:11,937.5
2020/6/12 1:11,967.7419355
2020/6/12 1:11,983.6065574
2020/6/12 1:11,967.7419355
2020/6/12 1:11,952.3809524
2020/6/12 1:12,967.7419355
2020/6/12 1:12,952.3809524
2020/6/12 1:12,937.5
2020/6/12 1:12,952.3809524
2020/6/12 1:12,952.3809524
2020/6/12 1:12,967.7419355
2020/6/12 1:13,952.3809524
2020/6/12 1:13,937.5
2020/6/12 1:13,952.3809524
2020/6/12 1:13,967.7419355
2020/6/12 1:13,952.3809524
2020/6/12 1:13,967.7419355
2020/6/12 1:13,983.6065574
2020/6/12 1:13,983.6065574
2020/6/12 1:14,983.6065574
2020/6/12 1:14,967.7419355
2020/6/12 1:14,952.3809524
2020/6/12 1:14,937.5
2020/6/12 1:14,937.5
2020/6/12 1:14,952.3809524
2020/6/12 1:15,937.5
2020/6/12 1:15,967.7419355
2020/6/12 1:15,983.6065574
2020/6/12 1:15,1000
2020/6/12 1:15,1000
2020/6/12 1:15,1000
2020/6/12 1:16,983.6065574
2020/6/12 1:16,967.7419355
2020/6/12 1:16,967.7419355
2020/6/12 1:16,967.7419355
2020/6/12 1:16,952.3809524
2020/6/12 1:16,937.5
2020/6/12 1:16,909.0909091
2020/6/12 1:17,923.0769231
2020/6/12 1:17,937.5
2020/6/12 1:17,952.3809524
2020/6/12 1:17,967.7419355
2020/6/12 1:17,983.6065574
2020/6/12 1:17,952.3809524
2020/6/12 1:18,952.3809524
2020/6/12 1:18,937.5
2020/6/12 1:18,952.3809524
2020/6/12 1:18,952.3809524
2020/6/12 1:18,937.5
2020/6/12 1:18,923.0769231
2020/6/12 1:18,895.5223881
2020/6/12 1:19,895.5223881
2020/6/12 1:19,909.0909091
2020/6/12 1:19,923.0769231
2020/6/12 1:19,937.5
2020/6/12 1:19,952.3809524
2020/6/12 1:19,952.3809524
2020/6/12 1:19,952.3809524
2020/6/12 1:19,952.3809524
2020/6/12 1:20,952.3809524
2020/6/12 1:20,952.3809524
2020/6/12 1:20,937.5
2020/6/12 1:20,909.0909091
2020/6/12 1:20,895.5223881
2020/6/12 1:20,882.3529412
2020/6/12 1:20,869.5652174
2020/6/12 1:20,869.5652174
2020/6/12 1:21,857.1428571
2020/6/12 1:21,845.0704225
2020/6/12 1:21,833.3333333
2020/6/12 1:21,821.9178082
2020/6/12 1:21,833.3333333
2020/6/12 1:21,845.0704225
2020/6/12 1:22,869.5652174
2020/6/12 1:22,882.3529412
2020/6/12 1:22,895.5223881
2020/6/12 1:22,882.3529412
2020/6/12 1:22,882.3529412
2020/6/12 1:22,895.5223881
2020/6/12 1:22,895.5223881
2020/6/12 1:22,909.0909091
2020/6/12 1:23,923.0769231
2020/6/12 1:23,937.5
2020/6/12 1:23,937.5
2020/6/12 1:23,937.5
2020/6/12 1:23,909.0909091
2020/6/12 1:23,923.0769231
2020/6/12 1:23,937.5
2020/6/12 1:24,952.3809524
2020/6/12 1:24,937.5
2020/6/12 1:24,952.3809524
2020/6/12 1:24,967.7419355
2020/6/12 1:24,967.7419355
2020/6/12 1:24,952.3809524
2020/6/12 1:24,937.5
2020/6/12 1:25,952.3809524
2020/6/12 1:25,952.3809524
2020/6/12 1:25,937.5
2020/6/12 1:25,952.3809524
2020/6/12 1:25,952.3809524
2020/6/12 1:26,967.7419355
2020/6/12 1:26,952.3809524
2020/6/12 1:26,937.5
2020/6/12 1:26,923.0769231
2020/6/12 1:26,937.5
2020/6/12 1:26,937.5
2020/6/12 1:26,952.3809524
2020/6/12 1:27,937.5
2020/6/12 1:27,895.5223881
2020/6/12 1:27,909.0909091
2020/6/12 1:27,923.0769231
2020/6/12 1:27,923.0769231
2020/6/12 1:27,937.5
2020/6/12 1:27,967.7419355
2020/6/12 1:28,952.3809524
2020/6/12 1:28,967.7419355
2020/6/12 1:28,952.3809524
2020/6/12 1:28,967.7419355
2020/6/12 1:28,952.3809524
2020/6/12 1:28,937.5
2020/6/12 1:29,952.3809524
2020/6/12 1:29,967.7419355
2020/6/12 1:29,983.6065574
2020/6/12 1:29,967.7419355
2020/6/12 1:29,952.3809524
2020/6/12 1:30,937.5
2020/6/12 1:30,952.3809524
2020/6/12 1:30,967.7419355
2020/6/12 1:30,983.6065574
2020/6/12 1:30,983.6065574
2020/6/12 1:30,967.7419355
2020/6/12 1:30,952.3809524
2020/6/12 1:31,967.7419355
2020/6/12 1:31,967.7419355
2020/6/12 1:31,983.6065574
2020/6/12 1:31,1000
2020/6/12 1:31,983.6065574
2020/6/12 1:31,983.6065574
2020/6/12 1:32,967.7419355
2020/6/12 1:32,983.6065574
2020/6/12 1:32,1000
2020/6/12 1:32,983.6065574
2020/6/12 1:32,1000
2020/6/12 1:32,1016.949153
2020/6/12 1:33,1016.949153
2020/6/12 1:33,1016.949153
2020/6/12 1:33,1000
2020/6/12 1:33,983.6065574
2020/6/12 1:33,967.7419355
2020/6/12 1:33,952.3809524
2020/6/12 1:34,952.3809524
2020/6/12 1:34,967.7419355
2020/6/12 1:34,983.6065574
2020/6/12 1:34,1000
2020/6/12 1:34,983.6065574
2020/6/12 1:34,1000
2020/6/12 1:35,1000
2020/6/12 1:35,983.6065574
2020/6/12 1:35,967.7419355
2020/6/12 1:35,967.7419355
2020/6/12 1:35,952.3809524
2020/6/12 1:35,937.5
2020/6/12 1:35,882.3529412
2020/6/12 1:36,895.5223881
2020/6/12 1:36,895.5223881
2020/6/12 1:36,895.5223881
2020/6/12 1:36,895.5223881
2020/6/12 1:36,895.5223881
2020/6/12 1:36,895.5223881
2020/6/12 1:37,909.0909091
2020/6/12 1:37,909.0909091
2020/6/12 1:37,909.0909091
2020/6/12 1:37,923.0769231
2020/6/12 1:37,923.0769231
2020/6/12 1:38,923.0769231
2020/6/12 1:38,923.0769231
2020/6/12 1:38,909.0909091
2020/6/12 1:38,895.5223881
2020/6/12 1:38,909.0909091
2020/6/12 1:38,923.0769231
2020/6/12 1:39,923.0769231
2020/6/12 1:39,923.0769231
2020/6/12 1:39,937.5
2020/6/12 1:39,937.5
2020/6/12 1:39,923.0769231
2020/6/12 1:39,923.0769231
2020/6/12 1:40,937.5
2020/6/12 1:40,937.5
2020/6/12 1:40,909.0909091
2020/6/12 1:40,895.5223881
2020/6/12 1:40,869.5652174
2020/6/12 1:40,857.1428571
2020/6/12 1:40,845.0704225
2020/6/12 1:40,833.3333333
2020/6/12 1:40,845.0704225
2020/6/12 1:41,845.0704225
2020/6/12 1:41,857.1428571
2020/6/12 1:41,869.5652174
2020/6/12 1:41,882.3529412
2020/6/12 1:41,895.5223881
2020/6/12 1:41,869.5652174
2020/6/12 1:41,845.0704225
2020/6/12 1:41,845.0704225
2020/6/12 1:42,833.3333333
2020/6/12 1:42,821.9178082
2020/6/12 1:42,833.3333333
2020/6/12 1:42,845.0704225
2020/6/12 1:42,857.1428571
2020/6/12 1:42,869.5652174
2020/6/12 1:42,869.5652174
2020/6/12 1:43,869.5652174
2020/6/12 1:43,857.1428571
2020/6/12 1:43,845.0704225
2020/6/12 1:43,833.3333333
2020/6/12 1:43,821.9178082
2020/6/12 1:43,810.8108108
2020/6/12 1:43,810.8108108
2020/6/12 1:43,821.9178082
2020/6/12 1:44,833.3333333
2020/6/12 1:44,845.0704225
2020/6/12 1:44,857.1428571
2020/6/12 1:44,845.0704225
2020/6/12 1:44,833.3333333
2020/6/12 1:44,821.9178082
2020/6/12 1:44,833.3333333
2020/6/12 1:45,833.3333333
2020/6/12 1:45,833.3333333
2020/6/12 1:45,833.3333333
2020/6/12 1:45,821.9178082
2020/6/12 1:45,821.9178082
2020/6/12 1:46,821.9178082
2020/6/12 1:46,810.8108108
2020/6/12 1:46,810.8108108
2020/6/12 1:46,750
2020/6/12 1:46,740.7407407
2020/6/12 1:46,740.7407407
2020/6/12 1:46,750
2020/6/12 1:46,759.4936709
2020/6/12 1:47,769.2307692
2020/6/12 1:47,769.2307692
2020/6/12 1:47,769.2307692
2020/6/12 1:47,769.2307692
2020/6/12 1:47,769.2307692
2020/6/12 1:48,769.2307692
2020/6/12 1:48,779.2207792
2020/6/12 1:48,779.2207792
2020/6/12 1:48,759.4936709
2020/6/12 1:48,759.4936709
2020/6/12 1:48,750
2020/6/12 1:48,750
2020/6/12 1:49,759.4936709
2020/6/12 1:49,769.2307692
2020/6/12 1:49,779.2207792
2020/6/12 1:49,789.4736842
2020/6/12 1:49,800
2020/6/12 1:49,810.8108108
2020/6/12 1:49,821.9178082
2020/6/12 1:49,833.3333333
2020/6/12 1:50,821.9178082
2020/6/12 1:50,833.3333333
2020/6/12 1:50,845.0704225
2020/6/12 1:50,857.1428571
2020/6/12 1:50,845.0704225
2020/6/12 1:50,833.3333333
2020/6/12 1:50,821.9178082
2020/6/12 1:51,845.0704225
2020/6/12 1:51,857.1428571
2020/6/12 1:51,869.5652174
2020/6/12 1:51,857.1428571
2020/6/12 1:51,845.0704225
2020/6/12 1:51,821.9178082
2020/6/12 1:51,833.3333333
2020/6/12 1:51,845.0704225
2020/6/12 1:51,857.1428571
2020/6/12 1:52,845.0704225
2020/6/12 1:52,833.3333333
2020/6/12 1:52,821.9178082
2020/6/12 1:52,810.8108108
2020/6/12 1:52,821.9178082
2020/6/12 1:52,833.3333333
2020/6/12 1:52,845.0704225
2020/6/12 1:52,857.1428571
2020/6/12 1:52,845.0704225
2020/6/12 1:53,845.0704225
2020/6/12 1:53,833.3333333
2020/6/12 1:53,845.0704225
2020/6/12 1:53,857.1428571
2020/6/12 1:53,857.1428571
2020/6/12 1:53,845.0704225
2020/6/12 1:54,833.3333333
2020/6/12 1:54,821.9178082
2020/6/12 1:54,833.3333333
2020/6/12 1:54,833.3333333
2020/6/12 1:54,845.0704225
2020/6/12 1:54,845.0704225
2020/6/12 1:54,845.0704225
2020/6/12 1:55,845.0704225
2020/6/12 1:55,833.3333333
2020/6/12 1:55,833.3333333
2020/6/12 1:55,833.3333333
2020/6/12 1:55,857.1428571
2020/6/12 1:55,869.5652174
2020/6/12 1:55,857.1428571
2020/6/12 1:56,857.1428571
2020/6/12 1:56,857.1428571
2020/6/12 1:56,845.0704225
2020/6/12 1:56,845.0704225
2020/6/12 1:56,833.3333333
2020/6/12 1:56,821.9178082
2020/6/12 1:56,833.3333333
2020/6/12 1:56,845.0704225
2020/6/12 1:56,869.5652174
2020/6/12 1:56,882.3529412
2020/6/12 1:57,869.5652174
2020/6/12 1:57,857.1428571
2020/6/12 1:57,857.1428571
2020/6/12 1:57,857.1428571
2020/6/12 1:57,869.5652174
2020/6/12 1:57,882.3529412
2020/6/12 1:57,895.5223881
2020/6/12 1:58,882.3529412
2020/6/12 1:58,869.5652174
2020/6/12 1:58,857.1428571
2020/6/12 1:58,845.0704225
2020/6/12 1:58,857.1428571
2020/6/12 1:58,869.5652174
2020/6/12 1:58,869.5652174
2020/6/12 1:58,869.5652174
2020/6/12 1:59,882.3529412
2020/6/12 1:59,869.5652174
2020/6/12 1:59,857.1428571
2020/6/12 1:59,845.0704225
2020/6/12 1:59,833.3333333
2020/6/12 1:59,821.9178082
2020/6/12 1:59,821.9178082
2020/6/12 1:59,833.3333333
2020/6/12 1:59,845.0704225
2020/6/12 2:00,857.1428571
2020/6/12 2:00,869.5652174
2020/6/12 2:00,857.1428571
2020/6/12 2:00,845.0704225
2020/6/12 2:00,845.0704225
2020/6/12 2:00,857.1428571
2020/6/12 2:00,869.5652174
2020/6/12 2:01,882.3529412
2020/6/12 2:01,895.5223881
2020/6/12 2:01,909.0909091
2020/6/12 2:01,895.5223881
2020/6/12 2:01,882.3529412
2020/6/12 2:01,869.5652174
2020/6/12 2:01,882.3529412
2020/6/12 2:02,895.5223881
2020/6/12 2:02,895.5223881
2020/6/12 2:02,895.5223881
2020/6/12 2:02,895.5223881
2020/6/12 2:02,882.3529412
2020/6/12 2:02,895.5223881
